_id,id,fields.timeestimate,fields.description
61d42332f4d395ee22003715,368602,144000,"*Description*\r\n\r\nSometimes while you are running the tunnel, code updates in your app are not rendered. This means that when you are in the development flow, you cannot always trust whether something is a bug or not -  the code may not be working simply because of this issue with the tunnel. \r\n\r\nWhen I was developing in Forge, this sent me down a couple of rabbit holes trying to debug before I realized I should try restarting the tunnel. There was not actually a bug in my code. This caused me to lose time unnecessarily, and reduces the quality of my feedback loop as I try to test and debug. It is also just frustrating.\r\n\r\nThis happened maybe 10 times while I was developing. I was not able to reproduce it on command for this feedback submission, I apologize. \r\n\r\nTo address this issue for developers, perhaps you could either 1) look into why this is happening, or 2) mention in the Forge intro documentation that you should try re-starting your tunnel when debugging.\r\n\r\n*Expected*\r\n\r\nAll updates to code (except ones in the manifest.yml file) are reflected in your app / macro while tunnel is running, with a refresh of the page only.\r\n\r\n*Actual*\r\n\r\nSometimes updates are not rendered and you have to restart your tunnel for them to render.\r\n\r\n*Attachments*\r\n\r\n[None]."
61d42332f4d395ee22003718,368596,3600,"*Description/impact*\r\n\r\nRemove duplicate text in example Forge app tutorial “Part 2 of Build a Confluence hello world app: Call a Confluence API”, to avoid confusion and build trust.\r\n\r\nLink to tutorial: https://developer.atlassian.com/platform/forge/call-a-confluence-api/\r\n\r\nThis is a simple thing, but typos have a sneaky habit of eroding trust in the quality of something, and are especially frustrating when you are new to a technology like Forge and you are wanting to build your confidence through a smooth first exposure. When you’re trying to absorb every word, you don’t want your brain to be distracted by things other than getting up the learning curve of the new technology (this was me, at least).\r\n\r\n*Expected*\r\n\r\nInstructional text without unhelpful repetition.\r\n\r\n*Actual*\r\n\r\nDuplication of the sentence “you’ll also use a UI kit hook to get context information about the page the app is on”\r\n\r\n*Screenshots*\r\n\r\nScreenshot of duplicate text.\r\n\r\n !Screen Shot 2021-09-21 at 5.39.00 PM.png|thumbnail! \r\n"
61d42332f4d395ee2200371a,368589,144000,"*Description / impact*\r\n\r\nOn this tutorial page: [https://developer.atlassian.com/platform/forge/call-a-confluence-api/|http://example.com]\r\n\r\nI encountered this very early in learning Forge. This tutorial seems to be intended as an important step in getting new users of Forge up the learning curve, with everything working smoothly in a simple hello world app. When I ran forge lint —fix as instructed, the scopes did not automatically update as stated it would. I ended up adding the “read:confluence-content.summary” scope manually, and the app worked. Without knowing to update the scopes manually to fix the problem, my experience with this tutorial would have been unsuccessful, and discouraging.\r\n\r\n*Expected*\r\n\r\nThe CLI command forge  lint —fix detects that my api call requires the “read:confluence-content.summary” scope and updates my manifest.yml file automatically.\r\n\r\nThe “Call a Confluence API” instructions at this stage of the tutorial specifically say: “The forge lint command adds required scopes automatically to the manifest.yml file (in this case, read:confluence-content.summary).”\r\n\r\n*Actual*\r\n\r\nThe command forge lint —fix says “no issues found” and doesn’t update my manifest.yml. Therefore, I get an error when running tunnel with my console log of comments.length.\r\n\r\nWhen I manually install this scope, and re-run forge deploy > forge install —upgrade > forge tunnel, the app asks me to accept new permissions, and then works fine.\r\n\r\n*Attachments*\r\n\r\nScreen recording of initial deploy + install of the app, and running forge lint —fix, which doesn’t work.\r\n\r\n [^forge-lint-fix-doesnt-work-compressed.mp4] \r\n\r\nScreenshots of it working after I manually update the scopes (these screenshots were taken after I made the screen recording).\r\n\r\n !Screen Shot 2021-09-22 at 7.55.48 AM.png|thumbnail! \r\n !Screen Shot 2021-09-22 at 7.55.52 AM.png|thumbnail! \r\n !Screen Shot 2021-09-22 at 7.55.59 AM.png|thumbnail! \r\n !Screen Shot 2021-09-22 at 7.56.16 AM.png|thumbnail! \r\n !Screen Shot 2021-09-22 at 7.56.40 AM.png|thumbnail! \r\n !Screen Shot 2021-09-22 at 7.56.49 AM.png|thumbnail! "
61d42332f4d395ee2200373a,368445,28800,"The code example for the my-modal-resource.js at the bottom of the documentation page for the custom UI Modal page has the following snippet that needs to be changed\n\n[https://developer.atlassian.com/platform/forge/custom-ui-bridge/modal/#example|https://developer.atlassian.com/platform/forge/custom-ui-bridge/modal/#example|smart-link] \nimport \{ view } from '@forge/bridge';\n\nconst context = await view.getContext();\nconst customValue = context.modal.customKey;\n\nThis should be \nconst customValue = context.extension.modal.customKey;\n\nI inspected the context object and found that we need to destructure from the context.extension object instead of the context object. \nI am also attaching a screenshot that shows the stringified version of the Context object. \n\nWhile building our hackathon submission we weren't able to find a example application that focused entirely on the Custom UI Modal function, so we decided to write a blog and create a small project that does just that. I feel the medium article has many different actionable insights that can help improve the Custom UI Modal function documentation. \n\nMedium Article: [https://medium.com/@sarthakarora1208/how-to-build-complex-forge-apps-using-custom-ui-6616ac7f8603|https://medium.com/@sarthakarora1208/how-to-build-complex-forge-apps-using-custom-ui-6616ac7f8603]\n\nCode Repository: [https://github.com/sarthakarora1208/sample-crud-forge-app|https://github.com/sarthakarora1208/sample-crud-forge-app]"
61d42332f4d395ee22003760,367430,576000,"A forge app for e-signature is required in Confluence so that documents can be created and e-signed directly while editing confluence page by using Slash commands. \r\n\r\nThis will reduce the time spent in going to separate sites, creating a document, e-signing it, and then uploading to confluence.\r\n\r\n\r\n\r\n"
61d42332f4d395ee22003906,67385,43200,1. Move the useful code. Also change it to use atlassian-selenium. Look at the Page Object Model as well. Contact Jaie if needed.\n2. Remove functest-selenium-plugin.
61d424e7f4d395ee22003a36,73388,3600,"There are tests for RetryFunction and RetrySupplier, but not RetryTask. It needs its own tests in case the backing code changes."
61d424e7f4d395ee22003b63,186607,3600,"We’re customizing the search box with a Plugin. But the issue is not exactly with our customization.\r\n Please find the below points to have a clarity on the issue.\r\n\r\n1) After the 5.3 TO 5.8 update was any html id name got replaced? I mean to ask the technically was there any change in view main page search box id’s?\r\n\r\n2) We’ve used the mentioned ID in 5.3 version but now it’s not working as expected. That’s the reason we need to know the change in those id.\r\n\r\n3) While calling our JS script from plugin its throws error in that part confluence quick search add on\r\n\r\nPlease let us know the medium to have a call, so it could be resolved quicker."
61d424e7f4d395ee22003fc6,107174,28800,Update the Dynamic Macro rendering to call to the static macro fallback if supplied.
61d424e7f4d395ee22003fc7,107173,43200,Update the dynamic macro descriptor format to allow for a static macro fallback.
61d424e7f4d395ee22004119,331416,28800,"Icon added to the link button (`aui-button-link`) shows inappropriately the underline decoration on hover.\n\n*Steps to reproduce:*\n\n# Use `aui-button-link` and add some icon to it:\n\n{code:html}<button class=""aui-button aui-button-link"" resolved="""">\r\n    <span class=""aui-icon aui-icon-small aui-iconfont-chevron-left"">Go back</span>\r\n    Link button - go back\r\n</button>{code}\n\n*Expected behavior:*\nThe underline (on hover) is aligned across whole button\n\n*Current behavior:*\nThe underline is at different level for icon than for button label\n\n*Acceptance criteria:*\n\n* The change is tested in visual regression tests\n* The docs include example of button usage with icon"
61d424e7f4d395ee22004342,252554,86400,"When an async dropdown is rendering, it adds a loading spinner inside its body content. The position of this spinner is a bit misaligned; it's bleeding out of the dropdown container.\r\n\r\n !Screen Shot 2018-03-16 at 4.01.52 pm.png|thumbnail! \r\n\r\nLet's see if we can push it back inside the dropdown container."
61d424e7f4d395ee220043a0,249041,28800,"We have floating error in a pipeline, which appears on each second build.\r\n{noformat}1) clicking a dropdown item with the legacy 'interactive' class doesn't hide the dropdown\r\n     aui/dropdown2 without voiceover with new, accessible markup pattern and one dropdown which has 2 triggers with a link section, Items -\r\n     expected false to be true\r\nAssertionError@node_modules/chai/chai.js:5553:18\r\n[3]</module.exports/Assertion.prototype.assert@node_modules/chai/chai.js:206:13\r\n[5]</module.exports/<@node_modules/chai/chai.js:567:5\r\naddProperty@node_modules/chai/chai.js:4240:22\r\nsingleDropdownTests/</</<@.tmp/unit.js:34652:27{noformat}\r\nNeed to find out why it happens and fix it :)\r\n[Build example|https://bitbucket.org/atlassian/aui/addon/pipelines/home#!/results/%7B6d431e7d-8065-4a9e-ab94-2ed0e9ca3226%7D]\r\n\r\n"
61d424e7f4d395ee22004417,244120,14400,"Once AUI-4506 is completed, it will be possible for us to release alpha and beta versions via CI.\r\n\r\nThis story is about updating the plan template to:\r\n\r\n* Pass the appropriate input in to the {{aui-version}} binary,\r\n* Extracting the values {{aui-version}} spits out, and\r\n* Plugging those in to the {{build/bin/release-all.sh}} script.\r\n\r\nThe end result should be:\r\n\r\n* It is possible to release an alpha-X or beta-X version from the master branch of AUI.\r\n* It is possible to release an alpha-X or beta-X version from a branched build of AUI.\r\n* The ""latest"" tag in npmjs should *not* change when an alpha or beta release is made.\r\n* The ""alpha"" or ""beta"" tag in npmjs *should* change when a release is made... but only when it is made from the master branch!\r\n* If released from a branched build, the ""do-not-use"" tag in npmjs should be updated.\r\n\r\nOptionally, the ""do-not-use"" tag should be unpublished at the conclusion of the release process."
61d424e7f4d395ee22004418,244119,7200,"AUI has had a few versioning conventions for development preview releases over its lifetime.\r\n\r\nIn ancient times, they would have been called milestone releases. e.g., ""5.1.0-m01"".\r\n\r\nIn more recent times, they would have been ""test"" releases. e.g., ""0.0.0-5.1.0-SNAPSHOT-001-do-not-use"", or ""0.0.0-5.1.0-branchname-for-feature-test-001-do-not-use"".\r\n\r\nFor the development of AUI 7.x, we are releasing alpha and beta versions of AUI before final versions. e.g., ""7.1.0-alpha-3"", ""7.3.0-beta-1"", etc.\r\n\r\nThe [""aui-version"" package|https://bitbucket.org/atlassian/aui-version/src] has rules for accepting a branch name, a release type, and a few version parameters. It should be updated to support the alpha and beta release conventions. Unit tests *must* be written for these changes.\r\n\r\nThe end goal: an ability to pass values in to the {{build/bin/release-all.sh}} script from CI, such that alpha and beta releases can be built via CI. (This will be a separate story)."
